date,F107,Mag,Xbg,FI_max_smooth,FI_max_jitter
2015/4/11,122.9,11,6.30E-07,4.41621444953573,0.28378555046427056
2015/4/12,133.9,11,8.30E-07,4.963615561650793,6.036384438349207
2015/4/13,141.3,11,7.80E-07,5.550506702595539,-0.850506703
2015/4/14,146.8,9,6.60E-07,6.6061131099345225,-6.6061131
2015/4/15,154.7,8,6.70E-07,7.504413207989429,0.29558679201057103
2015/4/16,150.2,11,7.50E-07,8.07195161918589,-2.371951619
2015/4/17,149.6,8,5.40E-07,8.391827394942668,-5.791827395
2015/4/18,147.6,13,5.30E-07,8.069892122173794,-2.869892122
2015/4/19,151.7,10,5.40E-07,8.59539065123557,-6.395390651
2015/4/20,149.6,8,5.60E-07,8.499150049797194,-6.09915005
2015/4/21,153.8,9,9.00E-07,8.329192547345414,31.670807452654586
2015/4/22,150.3,8,9.00E-07,7.907721478303251,3.092278521696749
2015/4/23,140.5,8,8.60E-07,7.792618503344116,3.2073814966558842
2015/4/24,134.5,9,7.10E-07,6.886930369771067,-4.78693037
2015/4/25,125.9,8,5.10E-07,-9.01467146,10.914671460251592
2015/4/26,118.5,7,3.80E-07,-2.158182411,3.5581824114939202
2015/4/27,107.5,3,2.70E-07,4.930277869659949,-4.93027786
2015/4/28,107.7,3,2.70E-07,10.799581563661167,-8.899581564
2015/4/29,104,2,2.80E-07,15.787028441676785,-14.78702844
2015/4/30,101.8,2,2.80E-07,19.920339981313862,-18.82033998
2015/5/1,99.9,1,2.20E-07,22.927891468613588,-20.62789147
2015/5/2,105.7,1,2.70E-07,28.17172932397474,-27.29172932
2015/5/3,111.1,4,4.50E-07,30.75293233131371,-28.55293233
2015/5/4,123.4,7,5.60E-07,33.103864008119814,-25.10386401
2015/5/5,127.8,11,8.40E-07,34.17336384442251,235.8266361555775
2015/5/6,136.2,11,8.60E-07,34.32375286016295,-15.32375286
2015/5/7,146.6,10,7.00E-07,33.373733245599375,-28.37373325
2015/5/8,149.8,10,6.10E-07,31.220431513566062,-25.72043151
2015/5/9,154.5,10,6.10E-07,28.060003269041758,-20.66000327
2015/5/10,159.9,11,6.90E-07,23.851127819548523,-21.45112782
2015/5/11,163,16,7.40E-07,18.615969271003323,-16.11596927
2015/5/12,163.2,13,7.00E-07,12.361784897024991,-9.361784897
2015/5/13,157,11,7.00E-07,4.95878718535462,4.24121281464538
2015/5/14,145.1,8,6.50E-07,-3.24355018,8.043550180356279
2015/5/15,136.5,10,5.10E-07,-12.03740111,14.53740111172261
2015/5/16,131,10,5.00E-07,1.9949068323275285,-1.134906832
2015/5/17,119.6,6,4.00E-07,2.3782837531349763,-1.468283753
2015/5/18,115,7,4.40E-07,2.0625302391271356,-0.962530239
2015/5/19,110.3,7,3.40E-07,1.8229911736939908,0.47700882630600905
2015/5/20,105.6,5,2.70E-07,1.7541124556161887,-0.154112456
2015/5/21,101.8,3,2.00E-07,1.3938018970022679,-0.293801897
2015/5/22,99.1,9,2.00E-07,0.9969271016443135,1.0030728983556865
2015/5/23,97.7,5,1.90E-07,0.5683556733344146,1.7316443266655852
2015/5/24,98.7,5,1.80E-07,0.7858450491434994,-0.785845039
2015/5/25,96.5,5,1.70E-07,0.4973847681366385,0.2426152318633616
2015/5/26,94.5,4,2.20E-07,0.6013076188067907,-0.081307619
2015/5/27,95.2,2,2.00E-07,0.7325792762111694,0.5674207237888307
2015/5/28,93,1,1.60E-07,0.8992546602582411,-0.55925466
2015/5/29,92.3,2,1.50E-07,1.1096011785975646,-1.109601169
2015/5/30,95,2,1.80E-07,1.096279831556048,-0.446279832
2015/5/31,94.3,4,2.00E-07,1.1665805831742229,-0.776580583
2015/6/1,100.4,3,2.20E-07,1.0945799290388856,-0.404579929
2015/6/2,101,3,2.40E-07,1.393909775001614,0.5060902249983859
2015/6/3,108.5,4,3.10E-07,1.6617587447956605,-0.361758745
2015/6/4,118,6,4.40E-07,1.6355246817554514,6.464475318244548
2015/6/5,126,7,4.10E-07,3.055004903837811,0.4449950961621889
2015/6/6,132.7,8,4.00E-07,4.235152010490294,-2.03515201
2015/6/7,137.3,12,4.40E-07,5.195645635580178,-3.595645636
2015/6/8,134.2,10,4.30E-07,4.6019189271950935,-3.901918927
2015/6/9,136.5,9,5.30E-07,5.832795031055815,-0.032795031
2015/6/10,135.4,9,6.00E-07,6.857296502124777,-0.857296502
2015/6/11,139.9,12,7.10E-07,6.19127492644646,3.80872507355354
2015/6/12,136.7,11,8.10E-07,4.770382477933895,3.9296175220661045
2015/6/13,136.1,9,8.90E-07,8.440209218698797,4.559790781301203
2015/6/14,131.7,10,7.50E-07,11.178914677999181,8.821085322000819
2015/6/15,134.8,6,7.40E-07,9.850245178162652,-7.350245178
2015/6/16,136.1,8,8.60E-07,14.370938215102765,-11.17093822
2015/6/17,135.8,11,6.20E-07,17.92906178489676,-12.62906178
2015/6/18,150.8,13,9.40E-07,20.490748610656773,9.509251389343227
2015/6/19,137.3,12,6.80E-07,22.024517816279506,-13.92451782
2015/6/20,135.4,12,5.70E-07,23.136286368093806,-13.13628637
2015/6/21,131.7,12,6.00E-07,23.483164432820836,14.516835567179164
2015/6/22,246.9,13,6.30E-07,23.30134030728962,41.69865969271038
2015/6/23,116.1,9,5.00E-07,21.846355017979413,-19.94635502
2015/6/24,109.5,4,4.40E-07,21.36041189931319,-15.7604119
2015/6/25,101.8,4,4.20E-07,21.014141876429903,57.9858581235701
2015/6/26,101.2,4,3.50E-07,17.996423667865052,-16.29642367
2015/6/27,97.3,4,3.30E-07,15.54967636482488,-14.14967636
2015/6/28,97.3,3,4.10E-07,12.63068322981348,-10.73068323
2015/6/29,97.1,3,4.10E-07,11.160987250735367,-8.760987251
2015/6/30,100.8,6,3.20E-07,8.001686825759935,-6.601686826
2015/7/1,109.6,6,3.60E-07,4.504727034978685,-3.104727035
2015/7/2,113.8,5,4.00E-07,3.1279405034324474,0.5720594965675527
2015/7/3,112.3,6,3.70E-07,4.839552141222551,10.160447858777449
2015/7/4,116.8,8,3.20E-07,2.610163452108494,-1.610163452
2015/7/5,124.8,9,4.40E-07,0.4217358608335986,0.5182641391664013
2015/7/6,133.4,10,5.80E-07,4.567607060882574,12.432392939117426
2015/7/7,132.6,10,5.20E-07,4.282837528633477,-1.582837529
2015/7/8,128.9,8,3.90E-07,3.7869401768028212,-2.786940177
2015/7/9,121.9,8,3.50E-07,3.2401111479208415,-1.340111148
2015/7/10,129,8,4.10E-07,2.7675416809545195,-1.667541681
2015/7/11,120.2,6,3.90E-07,2.1312291606701224,-1.131229161
2015/7/12,116,4,3.80E-07,1.39620464296827,-0.706204643
2015/7/13,110.1,3,3.50E-07,0.7610297487348693,-0.131029749
2015/7/14,105.2,3,3.10E-07,0.9617816287937093,0.23821837120629064
2015/7/15,101,3,2.50E-07,0.5240895723013979,-0.524089562
2015/7/16,99.6,4,2.10E-07,-0.067659365,0.6476593647204959
2015/7/17,97.4,3,2.20E-07,0.7773259250310445,-0.267325925
2015/7/18,96,4,2.00E-07,0.8590585177247341,0.940941482275266
2015/7/19,99.4,3,3.00E-07,0.8586008515070158,1.2413991484929843
2015/7/20,93.2,2,2.20E-07,0.8847956868780518,-0.244795687
2015/7/21,91,2,1.70E-07,0.869810397894724,-0.339810398
2015/7/22,89,2,1.50E-07,0.8019450826282982,-0.561945083
2015/7/23,89.4,2,1.70E-07,0.7789800614449052,-0.778980051
2015/7/24,92.2,4,2.20E-07,0.7624190937430421,1.837580906256958
2015/7/25,94,5,2.20E-07,0.790372673148076,-0.790372663
2015/7/26,97,8,2.30E-07,0.699957505367757,0.40004249463224306
2015/7/27,100.1,6,2.20E-07,0.5577803232003841,-0.167780323
2015/7/28,101.1,6,2.30E-07,0.2592710062504048,0.17072899374959521
2015/7/29,100.7,4,2.20E-07,0.41891468037593366,-0.41891467
2015/7/30,102,6,2.00E-07,0.5041222641778285,0.0658777358221716
2015/7/31,100.7,8,2.30E-07,0.783059824998354,-0.193059825
2015/8/1,102.9,5,2.40E-07,1.011804512232741,0.48819548776725896
2015/8/2,101.5,4,2.40E-07,1.2018143186890964,-0.411814319
2015/8/3,105.6,5,3.10E-07,1.3257829360182871,-0.785782936
2015/8/4,106.8,8,2.50E-07,1.545201046021553,-1.105201046
2015/8/5,112.2,11,2.70E-07,1.6182968293036701,-0.888296829
2015/8/6,121.6,8,3.40E-07,1.82500163455048,0.27499836544952005
2015/8/7,122.1,9,4.60E-07,1.9390617846485494,3.460938215351451
2015/8/8,121,6,4.30E-07,1.9858254325890523,-0.385825433
2015/8/9,114.5,4,3.50E-07,1.9238182412552838,2.276181758744716
2015/8/10,106.2,3,2.40E-07,1.6967898005884026,-0.876789801
2015/8/11,102.8,5,2.20E-07,0.9182968290290807,0.08170317097091928
2015/8/12,99.2,4,2.30E-07,-0.592033344,1.2920333442301326
2015/8/13,94.8,3,2.10E-07,0.42367113435762704,0.15632886564237292
2015/8/14,93.2,3,2.40E-07,-1.360346518,3.260346518470069
2015/8/15,89.4,2,1.70E-07,1.2267701863353857,0.3732298136646144
2015/8/16,85.6,2,1.30E-07,3.2488133376920088,-2.858813338
2015/8/17,87,1,1.40E-07,4.163622098725012,-3.883622099
2015/8/18,88.7,3,1.40E-07,6.255122589081307,-5.825122589
2015/8/19,98.2,2,2.00E-07,9.405792742726243,-8.725792743
2015/8/20,102.8,6,4.20E-07,11.643157894736671,-8.243157895
2015/8/21,118.6,6,5.00E-07,14.191121281464321,-0.191121281
2015/8/22,116.9,9,9.60E-07,16.308676037361643,18.691323962638357
2015/8/23,133.1,9,6.20E-07,17.73551487389317,-11.13551487
2015/8/24,127.7,9,6.20E-07,18.456266753870274,37.543733246129726
2015/8/25,121.2,9,4.90E-07,18.771781628257322,-14.47178163
2015/8/26,126.2,8,6.50E-07,18.48011768600496,-8.980117686
2015/8/27,110.2,9,4.80E-07,17.497260542768622,11.502739457231378
2015/8/28,109.1,9,5.70E-07,15.855132396214216,6.144867603785784
2015/8/29,100.1,10,4.50E-07,13.574331481026281,-11.17433148
2015/8/30,91.6,4,3.50E-07,10.670434783115239,3.3295652168847614
2015/8/31,91,4,2.80E-07,7.377103629679525,-5.17710363
2015/9/1,89,3,2.10E-07,4.437123245174829,-4.437123235
2015/9/2,88.2,3,1.80E-07,3.3841647624974986,-2.884164762
2015/9/3,86.5,2,1.70E-07,0.44325596993461197,1.256744030065388
2015/9/4,89.9,3,1.20E-07,1.7184570169597655,-1.278457017
2015/9/5,85.4,2,1.00E-07,-0.026590383,0.3265903834488388
2015/9/6,85.6,3,1.00E-07,-1.755521406,1.7555214161850021
2015/9/7,83.7,4,6.30E-08,-1.586479235,1.5864792452958252
2015/9/8,83.5,3,5.30E-08,-0.423975149,0.4239751589767836
2015/9/9,82.3,4,5.90E-08,-0.328421047,0.32842105654134834
2015/9/10,83.5,3,7.90E-08,-0.215344878,0.21534488830009518
2015/9/11,92.8,8,1.60E-07,0.5394442678097338,0.7605557321902663
2015/9/12,99.1,9,2.70E-07,1.740402097168984,-1.740402087
2015/9/13,98.8,8,2.10E-07,2.6498986639228117,-2.009898664
2015/9/14,96.5,6,2.00E-07,3.5801536482640857,-2.620153648
2015/9/15,101.1,7,2.70E-07,4.4771755497024515,-3.17717555
2015/9/16,109.4,7,3.40E-07,5.175753515017904,2.6242464849820957
2015/9/17,106.8,6,2.90E-07,4.710552468290222,6.289447531709778
2015/9/18,102.8,6,3.40E-07,1.4288427587806263,1.1711572412193738
2015/9/19,105.7,6,3.00E-07,2.85236351695648,-0.452363517
2015/9/20,110.4,10,3.40E-07,5.540120954030648,15.459879045969352
2015/9/21,103.4,10,2.90E-07,6.217188623484707,2.582811376515294
2015/9/22,107,8,2.60E-07,7.181964693785445,-6.711964694
2015/9/23,110.7,9,3.10E-07,11.861255312193352,-8.661255312
2015/9/24,106.8,8,2.80E-07,15.335491990846457,-12.03549199
2015/9/25,119.8,11,3.60E-07,18.730689767338724,-17.63068977
2015/9/26,120.2,17,4.00E-07,21.151016671866312,-19.65101667
2015/9/27,127.5,18,6.30E-07,23.163958810097732,-4.16395881
2015/9/28,124,16,1.00E-06,24.76280810749882,51.23719189250118
2015/9/29,129.2,12,1.20E-06,25.02924158270313,3.970758417296871
2015/9/30,131.1,11,1.20E-06,24.416247140254626,-11.41624714
2015/10/1,119.7,10,8.60E-07,24.44735207665541,20.55264792334459
2015/10/2,107.4,10,8.90E-07,23.427231122209527,31.572768877790473
2015/10/3,96.9,6,5.30E-07,20.66671134458616,-17.36671134
2015/10/4,88.3,1,2.90E-07,18.027548219430923,-8.027548219
2015/10/5,82.6,1,1.10E-07,14.161709710130552,-14.1617097
2015/10/6,81.4,2,1.00E-07,9.670013077227711,-9.500013077
2015/10/7,80.5,2,9.40E-08,4.455563910784504,-3.945563911
2015/10/8,79.7,2,9.40E-08,1.1463779022033176,-0.876377902
2015/10/9,81.2,1,7.50E-08,2.6120529592971176,-2.432052959
2015/10/10,81.4,2,7.40E-08,2.0288231454854233,-1.878823145
2015/10/11,84.6,3,9.40E-08,0.06432494327884744,3.1356750567211527
2015/10/12,89.1,4,2.60E-07,1.2884504742856948,-0.088450474
2015/10/13,95.6,4,2.80E-07,4.843589408332717,4.656410591667283
2015/10/14,100.7,7,2.90E-07,5.315524681019863,-3.515524681
2015/10/15,106.8,6,3.50E-07,6.345707747070845,4.654292252929155
2015/10/16,109.1,7,4.60E-07,6.532647924158125,4.467352075841875
2015/10/17,116.6,15,7.10E-07,6.488800261523278,8.511199738476723
2015/10/18,119.5,8,5.10E-07,6.397352075841683,-4.897352076
2015/10/19,123.7,8,4.10E-07,6.112576005230378,-2.212576005
2015/10/20,122.8,7,4.30E-07,5.2617685518142405,-4.061768552
2015/10/21,129,7,4.80E-07,4.258761033017263,3.441238966982737
2015/10/22,120.5,9,4.10E-07,3.742366786531491,0.6576332134685092
2015/10/23,114.9,6,3.60E-07,2.995930042497504,-2.065930042
2015/10/24,106.3,5,3.20E-07,3.018698921216039,-1.118698921
2015/10/25,106.4,4,3.40E-07,0.7507845701209435,0.16921542987905658
2015/10/26,106.2,5,3.60E-07,2.2061294540699254,-0.106129454
2015/10/27,110.1,5,7.90E-07,3.42924158221636,-0.229241582
2015/10/28,112.2,5,6.60E-07,5.21018306636148,-3.310183066
2015/10/29,112.9,7,6.40E-07,6.156616541353293,-4.556616541
2015/10/30,121.2,12,1.10E-06,4.873844393592606,2.926155606407394
2015/10/31,118.5,11,8.30E-07,6.310915331807687,3.6890846681923133
2015/11/1,124.3,7,6.60E-07,8.18370709382139,-1.683707094
2015/11/2,122,7,6.20E-07,9.562706766917152,-2.362706767
2015/11/3,124.2,9,5.00E-07,10.33690748610642,-4.836907486
2015/11/4,113.8,7,5.70E-07,10.881971231869732,26.118028768130266
2015/11/5,109.9,4,3.70E-07,10.909591369480061,-10.15959137
2015/11/6,115.2,5,5.10E-07,10.695452761810893,-6.295452762
2015/11/7,115,5,4.20E-07,10.147839163151207,-7.147839163
2015/11/8,107.7,5,3.30E-07,9.194079765145338,-8.634079765
2015/11/9,107.6,4,3.10E-07,7.899163126145684,31.100836873854316
2015/11/10,105.4,4,3.10E-07,6.818718536770087,-3.118718537
2015/11/11,105,4,3.20E-07,5.677790129087854,-5.047790129
2015/11/12,103.5,2,2.60E-07,4.162817916175159,-3.272817916
2015/11/13,102.9,4,2.40E-07,2.5697809761621064,-1.369780976
2015/11/14,106.3,4,2.20E-07,1.4672965036514987,-1.467296494
2015/11/15,105.8,4,2.30E-07,2.919306964929672,-2.139306965
2015/11/16,105.6,3,2.30E-07,2.2363386748839162,-2.236338665
2015/11/17,107.1,2,2.50E-07,1.710228835214097,-0.610228835
2015/11/18,107.6,2,3.50E-07,0.9702647947270204,0.12973520527297966
2015/11/19,108.1,3,3.50E-07,-0.103033669,0.90303366887218
2015/11/20,111,3,3.20E-07,2.0767963407878085,-1.346796341
2015/11/21,122.2,3,4.00E-07,2.188237988139883,1.111762011860117
2015/11/22,122.9,7,4.50E-07,2.24076495739454,3.3592350426054596
2015/11/23,119.7,7,4.20E-07,2.353903237437036,6.346096762562963
2015/11/24,113.2,7,3.70E-07,2.2933278854756116,-2.293327875
2015/11/25,109,4,3.10E-07,2.2943085983915976,-0.394308598
2015/11/26,103.9,4,2.80E-07,2.343337692507321,-1.443337693
2015/11/27,98.9,4,2.00E-07,2.253210200339947,-1.8332102
2015/11/28,96.6,3,1.60E-07,1.8501373005851312,-1.250137301
2015/11/29,95.5,4,1.60E-07,1.8558581242366514,-1.225858124
2015/11/30,95.7,4,1.90E-07,1.6243772479535559,-0.624377248
2015/12/1,94.6,2,1.90E-07,1.2865478917423805,2.3134521082576196
2015/12/2,95.3,2,1.80E-07,1.0926446551454563,1.107355344854544
2015/12/3,94.5,4,1.90E-07,1.4300588425106036,-0.230058843
2015/12/4,97.6,2,2.30E-07,2.465707747070902,1.5342922529290979
2015/12/5,100.5,3,2.50E-07,2.8673586139260774,-0.967358614
2015/12/6,102.2,3,2.40E-07,3.0050343249427476,-1.905034325
2015/12/7,100.7,4,2.40E-07,3.4280647270349283,-2.328064727
2015/12/8,111.2,4,2.30E-07,3.5422098725073035,3.1577901274926967
2015/12/9,108.8,5,3.00E-07,3.6441222621771283,-2.244122262
2015/12/10,108.5,6,2.50E-07,3.620823798626949,0.27917620137305077
2015/12/11,113.7,6,3.80E-07,2.391990846681886,3.2080091533181134
2015/12/12,116.7,7,5.00E-07,2.739032363517449,5.060967636482551
2015/12/13,122.5,5,4.30E-07,1.5341288002615006,3.7658711997384993
2015/12/14,124,6,3.70E-07,3.4282772147760197,-2.428277215
2015/12/15,118.9,4,3.20E-07,5.679045439686089,-4.47904544
2015/12/16,126.2,3,3.90E-07,7.510722458319602,-0.910722458
2015/12/17,117.8,3,2.80E-07,9.309937888198622,-7.609937888
2015/12/18,117.1,3,2.80E-07,9.815037593984817,-5.215037594
2015/12/19,119,3,3.50E-07,11.473553448839322,-6.973553449
2015/12/20,116.6,2,5.80E-07,12.623144818567974,-6.623144819
2015/12/21,121.7,3,6.70E-07,13.70153645,14.29846355
2015/12/22,130.1,7,7.40E-07,13.289996730957634,2.7100032690423657
2015/12/23,133.9,10,5.20E-07,14.651650865736952,32.348349134263046
2015/12/24,132.7,6,6.90E-07,15.361990846433248,-4.361990846
2015/12/25,126.4,7,4.90E-07,15.234347826116151,-8.334347826
2015/12/26,117.4,9,4.00E-07,14.511356652775204,-6.711356653
2015/12/27,110.3,5,3.30E-07,13.625364498688914,-10.8253645
2015/12/28,112.1,5,5.80E-07,11.998378555750069,6.001621444249931
2015/12/29,105.4,2,3.90E-07,10.103899968123422,-3.303899968
2015/12/30,101.5,2,3.00E-07,7.818463550549084,-3.518463551
2015/12/31,96.2,1,2.80E-07,5.196636156368017,-3.596636156
2016/1/1,98.4,3,3.40E-07,4.191752207691994,18.808247792308006
2016/1/2,100,4,5.80E-07,2.576917294583158,-2.576917285
2016/1/3,101.9,3,3.10E-07,3.900572083926062,-3.430572084
2016/1/4,95.3,4,2.20E-07,3.316142531915609,-2.906142532
2016/1/5,95.2,2,2.20E-07,2.358721806253643,-1.728721806
2016/1/6,100.2,3,3.00E-07,1.679244853000956,0.120755146999044
2016/1/7,103.4,4,2.80E-07,0.6527427280581792,0.34725727194182077
2016/1/8,108.5,6,2.40E-07,0.8918600865413402,-0.031860087
2016/1/9,107,6,2.20E-07,0.5868094161915574,-0.586809406
2016/1/10,108.9,5,2.40E-07,0.1310559017097071,0.2889440982902929
2016/1/11,108,3,2.10E-07,-0.591222621,1.0812226210101257
2016/1/12,105.5,2,2.00E-07,0.7642661004020808,-0.0842661
2016/1/13,104.1,2,1.80E-07,0.8169859439326457,-0.376985944
2016/1/14,103.2,3,1.80E-07,0.8141647603922731,-0.44416476
2016/1/15,103.5,3,2.10E-07,0.8085943123536983,1.9914056876463015
2016/1/16,99.9,3,2.00E-07,0.8258319715070161,0.044168028492983846
2016/1/17,100.6,4,1.70E-07,0.9647008826707932,-0.594700883
2016/1/18,99.9,4,1.80E-07,0.5824190909578205,-0.192419091
2016/1/19,97.5,4,1.80E-07,0.7998953900915216,-0.24989539
2016/1/20,100.4,4,2.40E-07,1.1331382804838017,0.16686171951619833
2016/1/21,104,3,2.50E-07,1.4342530238639866,1.4657469761360133
2016/1/22,100.5,3,2.00E-07,1.6387610330173017,-0.928761033
2016/1/23,98.9,3,2.20E-07,1.845390650539365,-1.415390651
2016/1/24,103.8,2,2.90E-07,1.9505361229159568,-0.550536123
2016/1/25,107.6,4,2.60E-07,1.8265152010460666,-0.426515201
2016/1/26,114.8,4,2.40E-07,2.0961621444916334,-0.796162144
2016/1/27,112.7,4,3.10E-07,2.343226544622391,-1.343226545
2016/1/28,109.9,6,2.50E-07,2.4260052304674375,7.1739947695325625
2016/1/29,106.9,3,2.70E-07,2.536397515527913,0.9636024844720872
2016/1/30,105.1,2,2.70E-07,2.618058188950599,-1.708058189
2016/1/31,101.2,3,2.50E-07,2.6573357306308862,-1.797335731
2016/2/1,100.2,3,2.40E-07,2.3588885256619463,-0.758888526
2016/2/2,102.1,4,2.20E-07,2.0402909447531576,-0.840290945
2016/2/3,112.1,5,3.80E-07,1.4203759398496032,0.37962406015039685
2016/2/4,123.3,13,4.50E-07,1.7138868911408702,3.3861131088591296
2016/2/5,119.7,10,3.90E-07,2.060781301078754,0.9392186989212461
2016/2/6,117.1,4,3.80E-07,2.930134030728953,-1.430134031
2016/2/7,117.1,8,3.80E-07,3.2867701863353553,-0.586770186
2016/2/8,115.2,8,3.30E-07,4.5512520431512895,-2.951252043
2016/2/9,117.3,8,3.70E-07,5.753360575351338,-4.753360575
2016/2/10,112.2,8,2.80E-07,6.694272638116933,-5.394272638
2016/2/11,112.8,11,2.80E-07,7.382258908139806,1.5177410918601941
2016/2/12,112.2,12,4.40E-07,7.827299771166933,2.172700228833067
2016/2/13,110.3,9,3.70E-07,7.981216083687363,10.018783916312637
2016/2/14,108,10,4.10E-07,7.906240601503643,2.093759398496357
2016/2/15,107.3,10,5.40E-07,7.940222294867486,3.0597777051325137
2016/2/16,104,10,3.90E-07,7.657956848643235,-4.157956849
2016/2/17,99.9,11,4.30E-07,6.937508989865867,2.4624910101341335
2016/2/18,94.9,3,4.00E-07,6.331951618175781,0.8680483818242193
2016/2/19,94,3,2.40E-07,5.411752206603386,-2.711752207
2016/2/20,100,3,1.90E-07,4.212808107224522,-3.252808107
2016/2/21,95.6,3,1.70E-07,2.8253121929682483,-2.315312193
2016/2/22,93.7,2,1.60E-07,1.837450146858423,-0.967450147
2016/2/23,91,2,1.50E-07,0.9655148741712835,0.0044851258287165185
2016/2/24,87.9,3,1.30E-07,0.9864628966459481,0.4135371033540518
2016/2/25,91.7,2,1.40E-07,0.717773782768868,0.08222621723113199
2016/2/26,89,3,1.20E-07,0.7900196143608906,0.20998038563910937
2016/2/27,90.4,2,1.50E-07,0.35775416859430653,2.9422458314056934
2016/2/28,93.2,5,1.70E-07,0.41381824221313535,0.036181757786864666
2016/2/29,90.9,3,1.50E-07,0.7497646302484361,-0.05976463
2016/3/1,96.8,3,1.60E-07,0.9093461931121147,-0.289346193
2016/3/2,98.2,5,1.70E-07,0.9072409301503626,-0.90724092
2016/3/3,98.7,4,1.20E-07,0.8939424667309447,-0.373942467
2016/3/4,100.5,7,1.50E-07,0.8823635194279048,0.21763648057209528
2016/3/5,96.2,5,1.20E-07,0.8379928100457543,-0.36799281
2016/3/6,95.5,5,1.40E-07,0.7833998057306194,-0.063399806
2016/3/7,94.1,5,1.40E-07,0.8314383802974706,-0.83143837
2016/3/8,95.5,4,1.60E-07,0.8503595961850152,0.6496404038149848
2016/3/9,97.4,5,1.80E-07,1.0921673762438546,2.207832623756145
2016/3/10,95,5,1.60E-07,0.9446518479666419,-0.104651848
2016/3/11,94.2,4,1.40E-07,1.099879045446208,-0.759879045
2016/3/12,95,4,1.40E-07,1.2065380836416952,-0.106538084
2016/3/13,92.6,3,1.00E-07,1.1531382807518626,-0.513138281
2016/3/14,93.4,4,1.50E-07,1.159950964946044,-0.469950965
2016/3/15,94.1,3,1.90E-07,1.1634978759136803,0.0365021240863197
2016/3/16,91,4,1.80E-07,1.1305720832853707,1.0694279167146294
